year,cbsa_title,DMA,outbound,inbound,netgain,pct_inbound
2020,"Longview, TX",NA,26972,26958,-14,0.4998702021138513
2020,"Longview, WA",NA,12356,12002,-354,0.49273339354626816
2020,"Los Alamos, NM",NA,2067,1970,-97,0.4879861283131038
2020,"Los Angeles-Long Beach-Anaheim, CA",LOS ANGELES,1215530,1094419,-121111,0.4737849190609836
2020,"Louisville/Jefferson County, KY-IN",NA,144722,137572,-7150,0.4873358980353816
2020,"Lubbock, TX",NA,36193,34159,-2034,0.48554412099158517
2020,"Ludington, MI",NA,3471,3513,42,0.5030068728522337
2020,"Lufkin, TX",NA,7360,7312,-48,0.4983642311886587
2020,"Lumberton, NC",NA,9038,8456,-582,0.4833657253915628
2020,"Lynchburg, VA",NA,24272,23695,-577,0.49398544832905955
2020,"Macomb, IL",NA,3237,2811,-426,0.46478174603174605
2020,"Macon-Bibb County, GA",NA,21595,21278,-317,0.4963030345438854
2020,"Madera, CA",FRESNO,9630,10468,838,0.5208478455567718
2020,"Madison, IN",NA,3424,3222,-202,0.48480288895576285
2020,"Madison, WI",NA,88992,80420,-8572,0.47470072958232
2020,"Madisonville, KY",NA,4441,4350,-91,0.4948242520759868
2020,"Magnolia, AR",NA,1683,1627,-56,0.49154078549848945
2020,"Malone, NY",NA,5244,5061,-183,0.4911208151382824
2020,"Malvern, AR",NA,2930,2794,-136,0.4881201956673655
2020,"Manchester-Nashua, NH",NA,46749,45711,-1038,0.4943867618429591
2020,"Manhattan, KS",NA,23825,17521,-6304,0.4237652977313404
2020,"Manitowoc, WI",NA,7522,7012,-510,0.4824549332599422
2020,"Mankato, MN",NA,15206,11182,-4024,0.42375322116113384
2020,"Mansfield, OH",NA,12670,11835,-835,0.48296266068149357
2020,"Marietta, OH",NA,5283,4823,-460,0.4772412428260439
2020,"Marinette, WI-MI",NA,6455,5903,-552,0.47766628904353453
2020,"Marion, IN",NA,7836,6942,-894,0.4697523345513601
2020,"Marion, NC",NA,3214,3572,358,0.5263778367226644
2020,"Marion, OH",NA,6272,6037,-235,0.4904541392477049
2020,"Marquette, MI",NA,8463,7210,-1253,0.4600267976775346
2020,"Marshall, MN",NA,2939,2571,-368,0.4666061705989111
2020,"Marshall, MO",NA,2306,2143,-163,0.4816812766913913
2020,"Marshalltown, IA",NA,4230,3700,-530,0.4665825977301387
2020,"Martin, TN",NA,3501,3032,-469,0.46410531149548445
2020,"Martinsville, VA",NA,5399,5179,-220,0.4896010588012857
2020,"Maryville, MO",NA,1944,1607,-337,0.45254857786539004
2020,"Mason City, IA",NA,6319,5389,-930,0.46028356679193716
2020,"Mayfield, KY",NA,3747,3208,-539,0.4612508986340762
2020,"Maysville, KY",NA,1777,1683,-94,0.4864161849710983
2020,"McAlester, OK",NA,3564,3495,-69,0.4951126221844454
2020,"McAllen-Edinburg-Mission, TX",NA,41936,46059,4123,0.5234274674697426
2020,"McComb, MS",NA,3600,3233,-367,0.4731450314649495
2020,"McMinnville, TN",NA,4225,4284,59,0.503466917381596
2020,"McPherson, KS",NA,3231,3041,-190,0.4848533163265306
2020,"Meadville, PA",NA,8195,7439,-756,0.4758219265702955
2020,"Medford, OR",NA,31390,31391,1,0.5000079641929883
2020,"Memphis, TN-MS-AR",NA,133221,130546,-2675,0.4949292367885293
2020,"Menomonie, WI",NA,4847,4165,-682,0.4621615623612961
2020,"Merced, CA",FRESNO,19997,19940,-57,0.49928637604226656
2020,"Meridian, MS",NA,7420,7077,-343,0.48816996619990344
2020,"Mexico, MO",NA,2455,2377,-78,0.4919288079470199
2020,"Miami-Fort Lauderdale-Pompano Beach, FL",NA,796111,783703,-12408,0.49607295542386637
2020,"Miami, OK",NA,3167,3009,-158,0.48720854922279794
2020,"Michigan City-La Porte, IN",CHICAGO,10740,9820,-920,0.4776264591439689
2020,"Middlesborough, KY",NA,1872,1793,-79,0.4892223738062756
2020,"Midland, MI",NA,9328,8660,-668,0.48143206582165887
2020,"Midland, TX",NA,21608,16862,-4746,0.4383155705744736
2020,"Milledgeville, GA",NA,3814,3674,-140,0.4906517094017094
2020,"Milwaukee-Waukesha, WI",NA,186298,171877,-14421,0.479868779228031
2020,"Minden, LA",NA,4115,3374,-741,0.4505274402456937
2020,"Mineral Wells, TX",NA,2875,2889,14,0.5012144344205413
2020,"Minneapolis-St. Paul-Bloomington, MN-WI",NA,450923,414962,-35961,0.47923454038353824
2020,"Minot, ND",NA,10220,8019,-2201,0.4396622621854268
2020,"Missoula, MT",NA,18047,17086,-961,0.4863233996527481
2020,"Mitchell, SD",NA,3016,2304,-712,0.4330827067669173
2020,"Moberly, MO",NA,2695,2630,-65,0.49389671361502346
2020,"Mobile, AL",NA,40181,38670,-1511,0.4904186376837326
2020,"Modesto, CA",NA,43718,40098,-3620,0.4784050777894435
2020,"Monroe, LA",NA,21038,19928,-1110,0.4864521798564663
2020,"Monroe, MI",NA,13023,12930,-93,0.4982082996185412
2020,"Montgomery, AL",NA,39240,37503,-1737,0.48868300691919786
2020,"Montrose, CO",NA,6318,6195,-123,0.4950851114840566
2020,"Morehead City, NC",NA,6716,7746,1030,0.5356105656202461
2020,"Morgan City, LA",NA,3659,3243,-416,0.4698638075920023
2020,"Morgantown, WV",NA,13642,11321,-2321,0.453511196570925
2020,"Morristown, TN",NA,12896,13795,899,0.5168408826945412
2020,"Moscow, ID",NA,5347,4715,-632,0.4685947127807593
2020,"Moses Lake, WA",NA,8608,8441,-167,0.4951023520441082
2020,"Moultrie, GA",NA,3394,3299,-95,0.49290303301957267
2020,"Mount Airy, NC",NA,4985,5033,48,0.5023956877620284
2020,"Mount Gay-Shamrock, WV",NA,817,913,96,0.5277456647398844
2020,"Mount Pleasant, MI",NA,7159,6348,-811,0.46997852965129194
2020,"Mount Pleasant, TX",NA,3158,3179,21,0.5016569354584188
2020,"Mount Sterling, KY",NA,4744,4704,-40,0.497883149872989
2020,"Mount Vernon-Anacortes, WA",NA,14533,14112,-421,0.4926514225868389
2020,"Mount Vernon, IL",NA,3548,3082,-466,0.46485671191553546
2020,"Mount Vernon, OH",NA,7132,5530,-1602,0.43673985152424577
2020,"Mountain Home, AR",NA,4815,4932,117,0.5060018467220684
2020,"Mountain Home, ID",NA,3982,3658,-324,0.4787958115183246
2020,"Muncie, IN",NA,13136,11363,-1773,0.46381484958569735
2020,"Murray, KY",NA,4629,4070,-559,0.4678698701000115
2020,"Muscatine, IA",NA,5279,4361,-918,0.4523858921161826
2020,"Muskegon, MI",NA,18154,17292,-862,0.48784065903063817
2020,"Muskogee, OK",NA,7839,6611,-1228,0.45750865051903117
2020,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",NA,61782,78094,16312,0.5583087877834654
2020,"Nacogdoches, TX",NA,5507,4921,-586,0.47190257000383584
2020,"Napa, CA",SAN FRANCISCO,13033,12701,-332,0.49354938991217845
2020,"Naples-Marco Island, FL",NA,83439,100054,16615,0.5452742066454851
2020,"Nashville-Davidson--Murfreesboro--Franklin, TN",NA,244781,242800,-1981,0.497968542662655
2020,"Natchez, MS-LA",NA,3452,3292,-160,0.48813760379596677
2020,"Natchitoches, LA",NA,3169,2822,-347,0.47103989317309297
2020,"New Bern, NC",NA,13955,13243,-712,0.48691080226487243
2020,"New Castle, IN",NA,4584,4255,-329,0.48138929743183617
2020,"New Castle, PA",NA,6981,6999,18,0.5006437768240344
2020,"New Haven-Milford, CT",NA,85882,84355,-1527,0.49551507604104866
2020,"New Orleans-Metairie, LA",NA,109376,105047,-4329,0.48990546723066086
2020,"New Philadelphia-Dover, OH",NA,8101,7579,-522,0.4833545918367347
2020,"New Ulm, MN",NA,2427,2204,-223,0.4759231267544807
2020,"New York-Newark-Jersey City, NY-NJ-PA",NEW YORK,1829655,1497482,-332173,0.4500812560468655
2020,"Newberry, SC",NA,2605,2865,260,0.5237659963436929
2020,"Newport, OR",NA,8029,8075,46,0.501428216592151
2020,"Newport, TN",NA,3257,3509,252,0.518622524386639
2020,"Niles, MI",NA,17139,16232,-907,0.48641035629738394
2020,"Nogales, AZ",NA,3412,3880,468,0.5320899616017554
2020,"Norfolk, NE",NA,5238,4243,-995,0.447526632211792
2020,"North Platte, NE",NA,4435,3683,-752,0.45368317319536833
2020,"North Port-Sarasota-Bradenton, FL",NA,157811,187710,29899,0.543266545304048
2020,"North Vernon, IN",NA,2437,2375,-62,0.4935577722360765
2020,"North Wilkesboro, NC",NA,3733,3936,203,0.5132351023601512
2020,"Norwalk, OH",NA,5637,5229,-408,0.481225842076201
2020,"Norwich-New London, CT",NA,31009,31367,358,0.5028696934718482
2020,"Oak Harbor, WA",NA,11310,11089,-221,0.4950667440510737
2020,"Ocala, FL",NA,47408,53734,6326,0.5312728638943268
2020,"Ocean City, NJ",PHILADELPHIA,13149,15196,2047,0.5361086611395308
2020,"Odessa, TX",NA,19426,14816,-4610,0.43268500671689736
2020,"Ogden-Clearfield, UT",NA,64494,63662,-832,0.49675395611598366
2020,"Ogdensburg-Massena, NY",NA,11648,9992,-1656,0.4617375231053604
2020,"Oil City, PA",NA,4061,3966,-95,0.4940824716581537
2020,"Okeechobee, FL",NA,5390,6573,1183,0.5494441193680515
2020,"Oklahoma City, OK",NA,157853,151570,-6283,0.4898472317830284
2020,"Olean, NY",NA,7252,6680,-572,0.4794717197817973
2020,"Olympia-Lacey-Tumwater, WA",NA,34388,34830,442,0.5031928111184952
2020,"Omaha-Council Bluffs, NE-IA",NA,113161,105034,-8127,0.4813767501546782
2020,"Oneonta, NY",NA,5312,5167,-145,0.4930814008970322
2020,"Ontario, OR-ID",NA,5878,5629,-249,0.4891804988268011
2020,"Opelousas, LA",NA,5842,5671,-171,0.49257361243811343
2020,"Orangeburg, SC",NA,6307,6113,-194,0.49219001610305957
2020,"Orlando-Kissimmee-Sanford, FL",NA,409707,401952,-7755,0.49522274748385714
2020,"Oshkosh-Neenah, WI",NA,19561,17926,-1635,0.47819244004588257
2020,"Oskaloosa, IA",NA,2133,1901,-232,0.4712444224095191
2020,"Othello, WA",NA,1209,1186,-23,0.4951983298538622
2020,"Ottawa, IL",CHICAGO,12773,11328,-1445,0.47002199078876394
2020,"Ottawa, KS",NA,2694,2494,-200,0.4807247494217425
2020,"Ottumwa, IA",NA,5125,4017,-1108,0.4394005688033253
2020,"Owatonna, MN",NA,4068,3652,-416,0.4730569948186529
2020,"Owensboro, KY",NA,12589,11716,-873,0.48204073235959677
2020,"Oxford, MS",NA,5598,4602,-996,0.4511764705882353
2020,"Oxnard-Thousand Oaks-Ventura, CA",LOS ANGELES,68638,70208,1570,0.5056537458767267
2020,"Ozark, AL",NA,5829,5380,-449,0.47997145151217774
2020,"Paducah, KY-IL",NA,11061,10280,-781,0.4817018883838621
2020,"Pahrump, NV",NA,6192,7262,1070,0.5397651256132006
2020,"Palatka, FL",NA,8131,8626,495,0.5147699468878677
2020,"Palestine, TX",NA,3761,3771,10,0.5006638343069569
2020,"Palm Bay-Melbourne-Titusville, FL",NA,87478,96425,8947,0.5243253236760683
2020,"Pampa, TX",NA,1788,1654,-134,0.48053457292271934
2020,"Panama City, FL",NA,24741,27957,3216,0.5305134919731299
2020,"Paragould, AR",NA,5581,5320,-261,0.4880286212274103
2020,"Paris, TN",NA,3408,3307,-101,0.4924795234549516
2020,"Paris, TX",NA,5099,4942,-157,0.4921820535803207
2020,"Parkersburg-Vienna, WV",NA,7652,7487,-165,0.49455049871193607
2020,"Parsons, KS",NA,2392,1946,-446,0.44859382203780546
2020,"Payson, AZ",NA,6360,6316,-44,0.49826443673082993
2020,"Pearsall, TX",NA,1033,947,-86,0.4782828282828283
2020,"Pecos, TX",NA,756,667,-89,0.46872803935347856
2020,"Pella, IA",NA,3350,2977,-373,0.47052315473368106
2020,"Pensacola-Ferry Pass-Brent, FL",NA,59113,62460,3347,0.5137653919867076
2020,"Peoria, IL",NA,43667,38619,-5048,0.4693264953941132
2020,"Peru, IN",NA,3864,3310,-554,0.46138834680791746
2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PHILADELPHIA,539257,515349,-23908,0.48866496113240393
2020,"Phoenix-Mesa-Chandler, AZ",NA,671126,723271,52145,0.5186980465391133
2020,"Picayune, MS",NA,4838,4696,-142,0.49255296832389345
2020,"Pierre, SD",NA,2273,2208,-65,0.49274715465297925
2020,"Pine Bluff, AR",NA,7054,6336,-718,0.47318894697535474
2020,"Pinehurst-Southern Pines, NC",RALEIGH,9211,11085,1874,0.5461667323610564
2020,"Pittsburg, KS",NA,5236,4335,-901,0.45293072824156305
2020,"Pittsburgh, PA",NA,211277,196703,-14574,0.48213883033482036
2020,"Pittsfield, MA",NA,14028,16152,2124,0.5351888667992047
2020,"Plainview, TX",NA,2511,2264,-247,0.47413612565445024
2020,"Platteville, WI",NA,4989,4432,-557,0.4704383823373315
2020,"Plattsburgh, NY",NA,9231,8190,-1041,0.4701222662304116
2020,"Plymouth, IN",NA,4418,4176,-242,0.4859204095880847
2020,"Pocatello, ID",NA,11660,10074,-1586,0.46351338915984175
2020,"Point Pleasant, WV-OH",NA,3895,3653,-242,0.4839692633810281
2020,"Ponca City, OK",NA,5368,4820,-548,0.4731056144483706
2020,"Pontiac, IL",NA,2978,2704,-274,0.4758887715593101
2020,"Poplar Bluff, MO",NA,7840,7493,-347,0.4886845366203613
2020,"Port Angeles, WA",NA,8825,9317,492,0.5135596957336567
2020,"Port Lavaca, TX",HOUSTON,1322,1311,-11,0.49791112799088494
2020,"Port St. Lucie, FL",NA,70878,81849,10971,0.535917028423265
2020,"Portales, NM",NA,2125,1815,-310,0.4606598984771574
2020,"Portland-South Portland, ME",NA,69522,74421,4899,0.5170171526229133
2020,"Portland-Vancouver-Hillsboro, OR-WA",NA,336105,323212,-12893,0.49022245748251597
2020,"Portsmouth, OH",NA,6697,6358,-339,0.48701646878590577
2020,"Pottsville, PA",NA,12383,12221,-162,0.49670785238172654
2020,"Poughkeepsie-Newburgh-Middletown, NY",NEW YORK,55055,58819,3764,0.516527038656761
2020,"Prescott Valley-Prescott, AZ",NA,32606,37501,4895,0.5349109218765601
2020,"Price, UT",NA,1912,1819,-93,0.48753685339051195
2020,"Prineville, OR",NA,3594,3697,103,0.5070635029488411
2020,"Providence-Warwick, RI-MA",NA,158489,161328,2839,0.5044384757533215
2020,"Provo-Orem, UT",NA,56817,57779,962,0.5041973541833921
2020,"Pueblo, CO",NA,19092,18934,-158,0.4979224740966707
2020,"Pullman, WA",NA,6326,4667,-1659,0.4245428909305922
2020,"Punta Gorda, FL",NA,39658,48417,8759,0.549724666477434
2020,"Quincy, IL-MO",NA,7051,6065,-986,0.4624123208295212
2020,"Racine, WI",NA,20296,19537,-759,0.49047272362111816
2020,"Raleigh-Cary, NC",RALEIGH,157623,170607,12984,0.5197788136367791
2020,"Rapid City, SD",NA,19728,19770,42,0.5005316724897463
2020,"Raymondville, TX",NA,614,733,119,0.5441722345953972
2020,"Reading, PA",PHILADELPHIA,37551,36447,-1104,0.49254033892807914
2020,"Red Bluff, CA",NA,7208,6870,-338,0.48799545389970167
2020,"Red Wing, MN",NA,4437,4406,-31,0.49824720117607146
2020,"Redding, CA",NA,20684,18924,-1760,0.4777822662088467
2020,"Reno, NV",NA,62689,64159,1470,0.5057943365287588
2020,"Rexburg, ID",NA,8334,6224,-2110,0.4275312542931721
2020,"Richmond-Berea, KY",NA,12277,12495,218,0.5044001291781043
2020,"Richmond, IN",NA,8110,6854,-1256,0.45803261160117614
2020,"Richmond, VA",NA,136795,138080,1285,0.502337426102774
2020,"Rio Grande City-Roma, TX",NA,1349,1334,-15,0.4972046216921357
2020,"Riverside-San Bernardino-Ontario, CA",LOS ANGELES,393281,415442,22161,0.5137012302110858
2020,"Riverton, WY",NA,3551,3502,-49,0.4965263008648802
2020,"Roanoke Rapids, NC",RALEIGH,4668,4591,-77,0.49584188357274006
2020,"Roanoke, VA",NA,32442,32232,-210,0.49837647277112906
2020,"Rochelle, IL",NA,4389,4162,-227,0.48672669863173895
2020,"Rochester, MN",NA,24869,23915,-954,0.4902222040013119
2020,"Rochester, NY",NA,118651,112207,-6444,0.48604336865085895
2020,"Rock Springs, WY",NA,5108,4525,-583,0.4697394373507734
2020,"Rockford, IL",NA,36869,33915,-2954,0.47913370253164556
2020,"Rockingham, NC",NA,3198,3056,-142,0.48864726574992007
2020,"Rockport, TX",NA,2694,3966,1272,0.5954954954954955
2020,"Rocky Mount, NC",RALEIGH,11664,11886,222,0.5047133757961784
2020,"Rolla, MO",NA,5573,5260,-313,0.4855534016431275
2020,"Rome, GA",NA,9954,8710,-1244,0.46667381054436347
2020,"Roseburg, OR",NA,12495,12756,261,0.5051681121539741
2020,"Roswell, NM",NA,5766,5260,-506,0.4770542354434972
2020,"Ruidoso, NM",NA,2696,2534,-162,0.4845124282982792
2020,"Russellville, AR",NA,9011,8275,-736,0.47871109568436887
2020,"Ruston, LA",NA,4533,3859,-674,0.4598427073403241
2020,"Rutland, VT",NA,6617,6581,-36,0.49863615699348385
2020,"Sacramento-Roseville-Folsom, CA",NA,244664,245173,509,0.5005195605885223
2020,"Safford, AZ",NA,3832,2863,-969,0.4276325616131441
2020,"Saginaw, MI",NA,19944,18217,-1727,0.47737218626346267
2020,"Salem, OH",NA,9306,8990,-316,0.49136423261915174
2020,"Salem, OR",NA,52794,46724,-6070,0.4695030044816013
2020,"Salina, KS",NA,7873,6896,-977,0.4669239623535784
2020,"Salinas, CA",NA,30728,29144,-1584,0.48677177979690006
2020,"Salisbury, MD-DE",NA,43955,50712,6757,0.5356882546188217
2020,"Salt Lake City, UT",NA,147062,135411,-11651,0.47937678999408795
2020,"San Angelo, TX",NA,13414,11604,-1810,0.4638260452474219
2020,"San Antonio-New Braunfels, TX",NA,271584,277892,6308,0.5057400141225459
2020,"San Diego-Chula Vista-Carlsbad, CA",NA,395847,378992,-16855,0.4891235469562064
2020,"San Francisco-Oakland-Berkeley, CA",SAN FRANCISCO,556385,457018,-99367,0.45097360082810095
2020,"San Jose-Sunnyvale-Santa Clara, CA",SAN FRANCISCO,228940,198342,-30598,0.4641946068404473
2020,"San Luis Obispo-Paso Robles, CA",NA,29381,30118,737,0.506193381401368
2020,"Sandpoint, ID",NA,6081,7087,1006,0.5381986634264885
2020,"Sandusky, OH",NA,9030,8228,-802,0.47676439911924906
2020,"Sanford, NC",RALEIGH,6225,8911,2686,0.5887288583509513
2020,"Santa Cruz-Watsonville, CA",NA,27561,24557,-3004,0.47118078207145325
2020,"Santa Fe, NM",NA,15349,17105,1756,0.5270536759721451
2020,"Santa Maria-Santa Barbara, CA",NA,38439,36863,-1576,0.48953547050543145
2020,"Santa Rosa-Petaluma, CA",SAN FRANCISCO,48977,49675,698,0.5035376880347079
2020,"Sault Ste. Marie, MI",NA,3734,3360,-374,0.4736396955173386
2020,"Savannah, GA",NA,52489,51319,-1170,0.49436459617755857
2020,"Sayre, PA",NA,5884,5603,-281,0.48776878210150604
2020,"Scottsbluff, NE",NA,4051,3710,-341,0.4780311815487695
2020,"Scottsboro, AL",NA,4335,4195,-140,0.4917936694021102
2020,"Scottsburg, IN",NA,3428,3255,-173,0.4870567110579081
2020,"Scranton--Wilkes-Barre, PA",NA,52494,50478,-2016,0.4902109311269083
2020,"Searcy, AR",NA,8365,8057,-308,0.4906223358908781
2020,"Seattle-Tacoma-Bellevue, WA",NA,551497,512208,-39289,0.4815320037040345
2020,"Sebastian-Vero Beach, FL",NA,27489,31815,4326,0.5364730878186968
2020,"Sebring-Avon Park, FL",NA,20377,21672,1295,0.5153987015148993
2020,"Sedalia, MO",NA,5301,4679,-622,0.4688376753507014
2020,"Selinsgrove, PA",NA,2406,2357,-49,0.4948561830778921
2020,"Selma, AL",NA,2324,2148,-176,0.4803220035778175
2020,"Seneca Falls, NY",NA,3263,2953,-310,0.47506435006435005
2020,"Seneca, SC",NA,7149,7862,713,0.523749250549597
2020,"Sevierville, TN",NA,10739,11386,647,0.5146214689265537
2020,"Seymour, IN",NA,5438,4925,-513,0.475248480169835
2020,"Shawano, WI",NA,3393,3273,-120,0.490999099909991
2020,"Shawnee, OK",NA,6671,6600,-71,0.49732499434857963
2020,"Sheboygan, WI",NA,12781,11018,-1763,0.46296062859784026
2020,"Shelby, NC",NA,7875,8232,357,0.5110821382007823
2020,"Shelbyville, TN",NA,4788,4674,-114,0.4939759036144578
2020,"Shelton, WA",NA,7459,7493,34,0.5011369716425896
2020,"Sheridan, WY",NA,3794,3931,137,0.5088673139158576
2020,"Sherman-Denison, TX",NA,14154,16086,1932,0.5319444444444444
2020,"Show Low, AZ",NA,11115,12956,1841,0.5382410369324083
2020,"Shreveport-Bossier City, LA",NA,42772,40665,-2107,0.4873737071083572
2020,"Sidney, OH",NA,4289,3790,-499,0.4691174650328011
2020,"Sierra Vista-Douglas, AZ",NA,16360,16409,49,0.5007476578473558
2020,"Sikeston, MO",NA,4832,4242,-590,0.46748953052677983
2020,"Silver City, NM",NA,2378,2216,-162,0.4823683064867218
2020,"Sioux City, IA-NE-SD",NA,16235,14263,-1972,0.467670011148272
2020,"Sioux Falls, SD",NA,36173,34427,-1746,0.4876345609065156
2020,"Snyder, TX",NA,1342,1142,-200,0.45974235104669886
2020,"Somerset, KY",NA,7034,7322,288,0.5100306492059069
2020,"Somerset, PA",NA,4858,4625,-233,0.48771485816724663
2020,"Sonora, CA",NA,5493,5608,115,0.5051797135393208
2020,"South Bend-Mishawaka, IN-MI",NA,38041,32461,-5580,0.46042665456299114
2020,"Spartanburg, SC",NA,29969,30883,914,0.5075100243213041
2020,"Spearfish, SD",NA,3771,3421,-350,0.47566740823136816
2020,"Spencer, IA",NA,1922,1772,-150,0.47969680563075257
2020,"Spirit Lake, IA",NA,2915,2584,-331,0.46990361883978904
2020,"Spokane-Spokane Valley, WA",NA,73160,73282,122,0.5004165471654307
2020,"Springfield, IL",NA,25016,23248,-1768,0.481684070943146
2020,"Springfield, MA",NA,70233,66283,-3950,0.48553283131647573
2020,"Springfield, MO",NA,64269,59315,-4954,0.4799569523562921
2020,"Springfield, OH",NA,11607,11391,-216,0.49530393947299767
2020,"St. Cloud, MN",NA,22146,20237,-1909,0.4774791779723002
2020,"St. George, UT",NA,21243,25286,4043,0.543446022910443
2020,"St. Joseph, MO-KS",NA,11373,10312,-1061,0.4755360848512797
2020,"St. Louis, MO-IL",NA,280226,269940,-10286,0.49065191233191435
2020,"St. Marys, GA",NA,8057,6894,-1163,0.46110628051635344
2020,"St. Marys, PA",NA,2370,2143,-227,0.47485043208508754
2020,"Starkville, MS",NA,6655,5045,-1610,0.4311965811965812
2020,"State College, PA",NA,13593,11590,-2003,0.4602311082873367
2020,"Statesboro, GA",NA,7087,6565,-522,0.4808819220627014
2020,"Staunton, VA",NA,11495,11358,-137,0.4970025817179364
2020,"Steamboat Springs, CO",NA,3330,3503,173,0.5126591541050783
2020,"Stephenville, TX",NA,4477,4434,-43,0.497587251711368
2020,"Sterling, CO",NA,2151,1987,-164,0.48018366360560655
2020,"Sterling, IL",NA,6349,5311,-1038,0.4554888507718696
2020,"Stevens Point, WI",NA,7461,6296,-1165,0.4576579196045649
2020,"Stillwater, OK",NA,10541,8817,-1724,0.4554706064676103
2020,"Stockton, CA",NA,57794,60738,2944,0.5124185873856849
2020,"Storm Lake, IA",NA,2276,1739,-537,0.43312577833125776
2020,"Sturgis, MI",NA,6543,6132,-411,0.48378698224852074
2020,"Sulphur Springs, TX",NA,2974,3224,250,0.5201677960632463
2020,"Summerville, GA",NA,2318,2495,177,0.518387699979223
2020,"Sumter, SC",NA,12187,12175,-12,0.4997537148017404
2020,"Sunbury, PA",NA,7971,7657,-314,0.48995392884566163
2020,"Susanville, CA",NA,2307,2229,-78,0.4914021164021164
2020,"Sweetwater, TX",NA,1467,1471,4,0.5006807351940096
2020,"Syracuse, NY",NA,74849,69046,-5803,0.4798359915215956
2020,"Tahlequah, OK",NA,4002,4094,92,0.5056818181818182
2020,"Talladega-Sylacauga, AL",NA,6169,6178,9,0.5003644610026727
2020,"Tallahassee, FL",NA,39547,38461,-1086,0.49303917546918263
2020,"Tampa-St. Petersburg-Clearwater, FL",NA,496523,519097,22574,0.5111134085583191
2020,"Taos, NM",NA,2211,2530,319,0.5336426914153132
2020,"Taylorville, IL",NA,3433,2701,-732,0.44033257254646235
2020,"Terre Haute, IN",NA,19330,18301,-1029,0.48632776168584413
2020,"Texarkana, TX-AR",NA,15807,14825,-982,0.4839710107077566
2020,"The Dalles, OR",NA,2964,2800,-164,0.4857737682165163
2020,"The Villages, FL",NA,23494,31111,7617,0.5697463602234227
2020,"Thomaston, GA",NA,2505,2322,-183,0.4810441267868241
2020,"Thomasville, GA",NA,4217,4139,-78,0.4953326950694112
2020,"Tiffin, OH",NA,5389,5023,-366,0.4824241260084518
2020,"Tifton, GA",NA,3572,3419,-153,0.48905735946216566
2020,"Toccoa, GA",NA,3191,2920,-271,0.4778268695794469
2020,"Toledo, OH",NA,71052,65448,-5604,0.4794725274725275
2020,"Topeka, KS",NA,26633,24451,-2182,0.47864301934069375
2020,"Torrington, CT",NA,17388,20872,3484,0.54553058024046
2020,"Traverse City, MI",NA,21913,21690,-223,0.49744283650207555
2020,"Trenton-Princeton, NJ",PHILADELPHIA,31643,30842,-801,0.4935904617108106
2020,"Troy, AL",NA,3266,2838,-428,0.4649410222804718
2020,"Truckee-Grass Valley, CA",NA,10474,12326,1852,0.5406140350877193
2020,"Tucson, AZ",NA,138898,143911,5013,0.5088628721151024
2020,"Tullahoma-Manchester, TN",NA,10297,10788,491,0.5116433483519089
2020,"Tulsa, OK",NA,106883,105282,-1601,0.4962269931421299
2020,"Tupelo, MS",NA,14312,13488,-824,0.4851798561151079
2020,"Tuscaloosa, AL",NA,22077,20251,-1826,0.47843035343035345
2020,"Twin Falls, ID",NA,12620,12759,139,0.5027384845738603
2020,"Tyler, TX",NA,23064,23218,154,0.5016637137548074
2020,"Ukiah, CA",SAN FRANCISCO,7496,6938,-558,0.48067063876957183
2020,"Union City, TN",NA,3181,2903,-278,0.47715318869165024
2020,"Union, SC",NA,1958,1840,-118,0.48446550816219064
2020,"Urban Honolulu, HI",NA,107255,92542,-14713,0.4631801278297472
2020,"Urbana, OH",NA,3016,3005,-11,0.499086530476665
2020,"Utica-Rome, NY",NA,28780,26800,-1980,0.4821878373515653
2020,"Uvalde, TX",NA,1988,1764,-224,0.4701492537313433
2020,"Valdosta, GA",NA,15943,15546,-397,0.49369621137540093
2020,"Vallejo, CA",SAN FRANCISCO,41106,39575,-1531,0.49051201645988524
2020,"Van Wert, OH",NA,2153,2063,-90,0.48932637571157495
2020,"Vermillion, SD",NA,1948,1466,-482,0.4294083186877563
2020,"Vernal, UT",NA,3375,3458,83,0.5060734669983902
2020,"Vernon, TX",NA,1419,1214,-205,0.46107102164830993
2020,"Vicksburg, MS",NA,4023,3598,-425,0.4721165201417137
2020,"Victoria, TX",NA,9389,8569,-820,0.4771689497716895
2020,"Vidalia, GA",NA,3169,2874,-295,0.475591593579348
2020,"Vincennes, IN",NA,4419,3912,-507,0.469571480014404
2020,"Vineland-Bridgeton, NJ",PHILADELPHIA,11327,10750,-577,0.4869321012818771
2020,"Vineyard Haven, MA",NA,2928,3775,847,0.5631806653737133
2020,"Virginia Beach-Norfolk-Newport News, VA-NC",NA,207238,203199,-4039,0.4950796346333298
2020,"Visalia, CA",FRESNO,31100,30730,-370,0.4970079249555232
2020,"Wabash, IN",NA,2640,2595,-45,0.49570200573065903
2020,"Waco, TX",NA,28491,26854,-1637,0.4852109494985997
2020,"Wahpeton, ND-MN",NA,1879,1548,-331,0.45170703238984533
2020,"Walla Walla, WA",NA,6050,5847,-203,0.4914684374211986
2020,"Wapakoneta, OH",NA,3582,3269,-313,0.47715661947161
